code,name,Momentum,Short_Rev,Low_Vol,Liquidity,Size,Value_BP,Mom_Sharpe,Vol_Price_Corr,Amihud
2460,赣锋锂业,1.1273087893359037,0.3819889229464124,-1.113514844206615,3.2596251276206756,0.8450123434611455,-0.5778453781212269,0.840652274193177,0.0310901412802921,-1.2961143065914387
300394,天孚通信,1.7334901473194726,-2.1036183378745847,-2.4546430892218334,2.140348271586374,1.987119166619237,-1.1276034825311485,0.8161107918367223,0.1891205580429844,-1.3204958242135487
300274,阳光电源,-2.015048149311454,-0.02292246988032336,-1.3588610278733249,1.9605015057342514,1.7687100660421136,-0.8002770534195877,-1.616463139765039,-2.1687589055841907,-1.3535905531256154
2466,天齐锂业,2.7307119209434294,-2.272668470967474,-0.5866105963409042,1.8144781923519437,0.7550161427109681,-0.3748234577695283,2.613760711934026,0.775277623263351,-1.172317620344032
977,浪潮信息,1.9204541298739313,-1.0317252257259282,-0.5598839964399619,1.8021074465338414,0.8385142780673962,-0.7194445588997269,1.8623481898935699,0.7363271534875916,-1.144112339134627
300502,新易盛,2.3838535611568905,-3.174712915904947,-2.135400491769583,1.4279861033075931,2.583969578187276,-1.1208282800636713,1.3148330962240558,0.5981751630829941,-1.3725196453682955
300567,精测电子,0.21683869515127954,-0.529812515733684,-1.5659734024998253,1.2890664394847002,-0.5486098354148278,-0.9640317801279669,0.03521928802046514,0.32025377789510673,-0.38948360768079004
300014,亿纬锂能,-0.3179362237785023,0.01016805888671009,-1.3528630840775757,1.2562478935379233,1.2460041680959701,-0.5548421668082849,-0.3374495485020403,-1.0911705514942835,-1.2335876574575113
688347,华虹公司,0.6347317417008811,-0.5042663388417081,-1.1325553948750229,1.123055251843198,0.03941427539310429,-0.7166337032977441,0.437725532797733,1.0800121969891168,-0.7529295557057053
688008,澜起科技,1.122170569920283,-1.6337179855986297,-1.029734537693136,1.0041297626338768,1.448619478078359,-1.026840286187417,0.8699294478763253,0.3549864629659186,-1.228177557184452
688235,百济神州,0.2711203078189124,1.3512116685012754,-0.7216772231478673,0.9712734145608419,-0.601145115703688,-0.9865726230538167,0.23277479839048962,1.0464749496290355,-0.5771668102686546
400,许继电气,-1.253415263429006,0.3932151785090729,-0.5870070587109457,0.7633869215564582,-0.6319457188178947,-0.12853537594646278,-1.1878771667300663,-2.3809728153282776,-0.43777754880741343
300803,指南针,-0.4168596409760075,0.4587671151553683,-0.437134681927249,0.6917392915877993,0.2960252409589587,-1.0710802178039074,-0.383890038443004,0.7026203596819364,-0.8957945218767743
300033,同花顺,0.7744874689457011,-0.6120742013526567,-0.7083358077437406,0.6608297530170787,0.8731773610688732,-1.057863168251598,0.6969635424063445,0.9466433180996018,-1.1069623269062987
688017,绿的谐波,1.3108058541530885,-0.8120152863998137,-0.9407804233333463,0.6546176036019277,-0.27784758424476574,-0.976273339382241,1.0677061398760925,1.2465105037370077,-0.5209881311680016
603019,中科曙光,0.6897654371123831,-0.348598852416779,-0.005998426575596263,0.5242254694275208,1.1331274854210376,-0.7974389739001091,0.9575544174632536,0.6029808646791899,-1.185323363132338
300308,中际旭创,3.237767507878782,-2.129190159689515,-1.2714761828874623,0.4755583820468578,3.1120124142294663,-1.092180127968431,2.6990766823119547,1.36757468065322,-1.386976733311179
338,潍柴动力,1.057820616043702,-0.5639252418108665,-0.6450804235446259,0.44295719832606767,1.1449520643183198,-0.30363037274217575,0.9875151614441566,-0.4776875706944582,-1.0778882708246604
688099,晶晨股份,0.3761425491907472,-1.3341980995089602,-0.48787302349204104,0.37327527892285267,-0.3507270707423442,-0.7267736443279912,0.39744483573102896,0.715590245281556,-0.34928816394002293
601872,招商轮船,-0.5972746397828279,0.8734553969474463,-1.7578493651367524,0.3431312334088668,1.33779890798497,-0.4988794607215,-0.543153615262916,-0.22114994999845075,-1.0565036164689183
933,神火股份,0.6757833247798339,0.7156394898564581,-0.7156144614816871,0.30307988063795926,0.5100740825634065,-0.35318867112163826,0.6039212020158012,0.5454920600315316,-0.7698497495231605
688361,中科飞测,0.20871647026774953,0.6001759756313483,-1.5563302126101777,0.23506440496730746,-0.11913229736407277,-1.077840649632329,0.030737949708089764,-0.00600579359646721,-0.16607548021490665
600938,中国海油,-1.5499812621357543,0.29319225418446204,0.32660927361759523,0.1892261767016573,1.0362127524832538,-0.1371971981644902,-1.9189878360630632,-2.7667602167589984,-1.2106878153099818
2050,三花智控,0.19950532133029875,-0.007588275799079508,0.40231335944481145,0.1860287468556236,1.433836056347894,-0.8014492669876495,0.5584388407389586,1.173031127838821,-1.2611070873042813
601012,隆基绿能,-1.2186944775042698,0.21275667295184378,0.2707124632680297,0.13332313231967458,1.206432347141667,-0.19961251609791192,-1.4311725340573416,-1.3998326160254648,-1.1831565759255331
688777,中控技术,0.07944625531843634,-0.2832565291856467,-0.9875924174338824,0.10842098164687097,0.1384784486760415,-0.7533123636333849,0.013305240589982514,0.2018698119846788,-0.4187734248042689
688981,中芯国际,0.2361979823326206,-0.3098831222418652,0.07566577159590818,0.10098026312831797,1.6727916963106313,-0.7768753833538391,0.4496957325017577,1.1165247709997341,-1.244004668654758
688256,寒武纪,2.1139880918743583,-0.5191093023978934,-0.8898848917415549,0.09926971691511954,2.6934160425516005,-1.1264550184006745,1.7863977303449943,1.1576322612484673,-1.3325826862448567
951,中国重汽,0.284759336904133,-0.5032946410351984,-1.0200289956851711,0.07658844116000445,-0.5864455784079173,0.0993693195408294,0.17877090289589612,-1.3231707217853066,0.17381686168021016
300059,东方财富,-0.34637421851409145,0.08650256544849544,0.1825605379111675,0.015585259910309025,1.9710539107851417,-0.5181789106914045,-0.2594744939142834,0.9733488047069527,-1.316910110705306
688223,晶科能源,-1.6448205193782088,0.22799820783736405,-1.787572360936305,0.0014378141580558342,0.4782887761161848,-0.27777923752905065,-1.2495925333697904,-0.9814878969556524,-0.41117377406581823
688002,睿创微纳,2.701691569614199,-1.926090250347565,-0.5129578014855485,-0.012791536201090666,0.16163380482291137,-0.9430583548162066,2.666441482018872,0.7487876777778734,-0.3301949605804646
