code,name,Momentum,Short_Rev,Low_Vol,Liquidity,Size,Value_BP,Mom_Sharpe,Vol_Price_Corr,Amihud
601899,紫金矿业,-0.23198538834627838,1.1421197263171052,-0.07548183995020252,-0.35930517890353736,3.0925120824253622,-0.6835545122109679,-0.11323730169141333,0.6701998758773938,-1.3657524434660873
688271,联影医疗,-0.3158858092486589,0.5137477412730163,0.49002046443222047,-0.7822227088650273,0.7874854522141304,-0.6845276291269455,-0.21892735671405558,0.48520892882914246,-0.25011601884855605
601985,中国核电,-0.3344401498949982,-0.4811720349016332,1.3273827853507696,-0.7226455038740486,1.4485861423432298,0.20744746989329052,-0.3210821523921816,0.3175706947633052,-1.1140883218800584
601601,中国太保,-0.3510253594597809,0.18310059355859867,0.12489145425096344,-0.8299010114166735,1.9421743089760886,0.7653264744079377,-0.2514932887774453,0.5678313794799976,-0.931148904252458
688235,百济神州,-0.36213908761669,0.35802353911163204,-0.24578970393173225,0.6492456737217158,-0.5963817359818326,-1.0006098607932221,-0.24969748036620726,0.8285953537879377,-0.6176637786515317
601872,招商轮船,-0.3950590765324919,1.8839692468651237,-1.4728052473440238,0.21374702576778207,1.3287453234016264,-0.4409180837660224,-0.24365241724161088,0.2756923889566824,-1.0512036811698875
688506,百利天恒,-0.4097288497877052,1.1709278109899388,-1.2721206645897705,-0.798802614125492,1.1056669646261161,-1.0804942859553484,-0.25888258603536657,0.8457507486847186,-0.00238576486448755
688617,惠泰医疗,-0.41428937364504037,0.47698451749709114,1.0208737370205705,-0.6845566121490373,-0.3156012944550125,-0.9976910831636224,-0.44739505113481487,0.016840331861729833,0.18116317350355127
600276,恒瑞医药,-0.4211773666198548,0.13516968600392468,0.561445854879474,-0.49534959212464647,2.324306266979559,-0.7977084232111828,-0.3804065397715844,0.7318412533085316,-1.2886080659933676
625,长安汽车,-0.4701323630640394,0.24940206199655268,1.50670999301537,-0.6544977814149779,0.6423200813698065,0.6205843921582705,-0.824946259998035,0.3268476193759089,-0.9287423336855479
300394,天孚通信,-0.47027434439737886,1.9248311832288,-2.7295977287080637,2.146611353436487,1.9769791447855745,-1.137846713796516,-0.2618147064424295,-0.39887163863809655,-1.3049472923295748
300803,指南针,-0.5312884465853634,0.3627087536462362,-0.3151958670127522,0.5993878253770124,0.28253746212302133,-1.0830561945496693,-0.41561304993667564,0.9658596823553282,-0.8809385207247209
157,中联重科,-0.5590000130076,0.02496275885894041,-0.06361229327811503,-0.3844053952926876,0.25937440106886595,0.671359828323441,-0.4736551552624171,-1.5656421591312506,-0.5575986984590171
600938,中国海油,-0.5595535469308496,-1.190425050089303,0.2521484076433269,0.06281495625561462,1.0087009887713803,-0.23122490774721777,-0.5234722316332495,-2.0849722922247262,-1.15276864739462
688169,石头科技,-0.6026668164369171,0.056159383923850434,-0.30364150729280925,0.0886978008766893,-0.5135146056969372,-0.12664349882367737,-0.48808250002430204,0.5284077878339551,0.02031708731012315
688578,艾力斯,-0.6474397193084629,0.5031901953859004,0.43146548349755387,-0.39291389316504227,-0.09265209896282833,-0.7702739759528656,-0.6823386609520432,-0.4990678385799309,-0.19342482108157047
2594,比亚迪,-0.6531907023765443,-0.13196154471005003,0.5151667099351862,-0.25018908348879054,2.310313656059734,-0.6364533940813635,-0.7158554281449614,0.4472233706571642,-1.315616058516111
2028,思源电气,-0.734114724065772,1.4977100491537447,-0.6996082958363339,0.10639701217450952,1.13457074923019,-0.9548309583620067,-0.5581512469951504,-2.186660758834349,-1.0299180686285758
601012,隆基绿能,-0.7678573052477954,0.47369779590011385,0.46060246668705385,-0.12402645918850712,1.1700833082612587,-0.1894448365991242,-0.8625087559503725,-0.15407177121516705,-1.164188347441613
300760,迈瑞医疗,-0.7707471126354504,-0.380350514482266,0.5059519507434244,-0.6841904012027785,1.616199817521761,-0.7518927548597809,-0.8849255754702704,-0.8424936810943588,-1.0073932540537696
300498,温氏股份,-0.8474535205762481,0.7054946781740129,0.6409945737359635,-0.6345776779269419,0.8412279545402173,-0.33705842161727717,-1.0671578008493405,0.23849540180579748,-0.6167748529083863
601888,中国中免,-1.052897814441907,0.5395273009009256,0.8801459549486139,-0.460683591421523,1.1820244781463127,-0.25653905159542556,-1.6076585383979693,-0.34494344711083125,-1.051688171228945
300124,汇川技术,-1.0567043917966485,1.0555638020784441,0.020189828024655524,-0.4084276520416401,1.3828949246934388,-0.6975143642956285,-1.0548912281825606,-1.7762820613294736,-0.9290776463113966
400,许继电气,-1.1597212033079471,0.6273405189847094,-0.4347389231615659,0.6631439697950587,-0.6571862232941569,-0.10009042624779362,-1.001672457723003,-1.9790349209122349,-0.44690414071954254
688223,晶科能源,-1.3369751149100588,1.4563031075430601,-1.1731205273488636,-0.2033229423098958,0.4243760937849426,-0.22412438765127746,-0.9528958870080166,0.039207831048219295,-0.3664372916293273
300274,阳光电源,-1.7883135308803526,0.6450528219242928,-1.1540881457680927,1.858022361214038,1.7104332444581747,-0.7843431322398781,-1.2956541605985168,-1.7317308809028362,-1.3457481497909254
688331,荣昌生物,,,,,,,,,
600055,万东医疗,,,,,,,,,
300206,理邦仪器,,,,,,,,,
300633,开立医疗,,,,,,,,,
688212,澳华内镜,,,,,,,,,
301293,三博脑科,,,,,,,,,
2173,创新医疗,,,,,,,,,
688351,微电生理,,,,,,,,,
2129,TCL中环,,,,,,,,,
601519,大智慧,,,,,,,,,
600686,金龙汽车,,,,,,,,,
2438,江苏神通,,,,,,,,,
922,佳电股份,,,,,,,,,
